Date,KeyStatistic,CA,CAQF,MainClientGroup,Sector,Unit,Value,ValueQF
20210331,Number of Male Long Stay Residents Aged 85-94,S12000023,,Older People Aged 65 and Older,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000026,,Older People Aged 65 and Older,All Sectors,Number,52,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000027,,Older People Aged 65 and Older,All Sectors,Number,17,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000028,,Older People Aged 65 and Older,All Sectors,Number,92,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000029,,Older People Aged 65 and Older,All Sectors,Number,163,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000030,,Older People Aged 65 and Older,All Sectors,Number,54,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000033,,Older People Aged 65 and Older,All Sectors,Number,93,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000034,,Older People Aged 65 and Older,All Sectors,Number,184,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000035,,Older People Aged 65 and Older,All Sectors,Number,41,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000036,,Older People Aged 65 and Older,All Sectors,Number,284,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000038,,Older People Aged 65 and Older,All Sectors,Number,95,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000039,,Older People Aged 65 and Older,All Sectors,Number,39,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000040,,Older People Aged 65 and Older,All Sectors,Number,69,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000041,,Older People Aged 65 and Older,All Sectors,Number,91,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000042,,Older People Aged 65 and Older,All Sectors,Number,107,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000045,,Older People Aged 65 and Older,All Sectors,Number,49,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000047,,Older People Aged 65 and Older,All Sectors,Number,208,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000048,,Older People Aged 65 and Older,All Sectors,Number,117,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000049,,Older People Aged 65 and Older,All Sectors,Number,256,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000050,,Older People Aged 65 and Older,All Sectors,Number,91,
20210331,Number of Male Long Stay Residents Aged 85-94,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,2876,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000005,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000006,,All Adults,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000008,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000010,,All Adults,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000011,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000013,,All Adults,All Sectors,Number,0,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000014,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000017,,All Adults,All Sectors,Number,31,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000018,,All Adults,All Sectors,Number,6,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000019,,All Adults,All Sectors,Number,5,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000020,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000021,,All Adults,All Sectors,Number,5,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000023,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000026,,All Adults,All Sectors,Number,20,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000027,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000028,,All Adults,All Sectors,Number,21,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000029,,All Adults,All Sectors,Number,27,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000030,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000033,,All Adults,All Sectors,Number,7,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000034,,All Adults,All Sectors,Number,30,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000035,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000036,,All Adults,All Sectors,Number,54,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000038,,All Adults,All Sectors,Number,12,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000039,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000040,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000041,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000042,,All Adults,All Sectors,Number,13,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000045,,All Adults,All Sectors,Number,11,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000047,,All Adults,All Sectors,Number,23,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000048,,All Adults,All Sectors,Number,22,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000049,,All Adults,All Sectors,Number,40,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000050,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S92000003,d,All Adults,All Sectors,Number,420,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000005,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000006,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000008,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000010,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000011,,Older People Aged 65 and Older,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000013,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000014,,Older People Aged 65 and Older,All Sectors,Number,8,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000017,,Older People Aged 65 and Older,All Sectors,Number,31,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000018,,Older People Aged 65 and Older,All Sectors,Number,6,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000019,,Older People Aged 65 and Older,All Sectors,Number,5,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000020,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000021,,Older People Aged 65 and Older,All Sectors,Number,5,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000023,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000026,,Older People Aged 65 and Older,All Sectors,Number,20,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000027,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000028,,Older People Aged 65 and Older,All Sectors,Number,22,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000029,,Older People Aged 65 and Older,All Sectors,Number,27,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000030,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000033,,Older People Aged 65 and Older,All Sectors,Number,8,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000034,,Older People Aged 65 and Older,All Sectors,Number,30,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000035,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000036,,Older People Aged 65 and Older,All Sectors,Number,54,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000038,,Older People Aged 65 and Older,All Sectors,Number,12,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000039,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000040,,Older People Aged 65 and Older,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000041,,Older People Aged 65 and Older,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000042,,Older People Aged 65 and Older,All Sectors,Number,13,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000045,,Older People Aged 65 and Older,All Sectors,Number,11,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000047,,Older People Aged 65 and Older,All Sectors,Number,23,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000048,,Older People Aged 65 and Older,All Sectors,Number,22,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000049,,Older People Aged 65 and Older,All Sectors,Number,40,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S12000050,,Older People Aged 65 and Older,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 95 and Older,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,421,
20220331,Number of Female Long Stay Residents,S12000005,,All Adults,All Sectors,Number,171,
20220331,Number of Female Long Stay Residents,S12000006,,All Adults,All Sectors,Number,572,
20220331,Number of Female Long Stay Residents,S12000008,,All Adults,All Sectors,Number,499,
20220331,Number of Female Long Stay Residents,S12000010,,All Adults,All Sectors,Number,382,
20220331,Number of Female Long Stay Residents,S12000011,,All Adults,All Sectors,Number,364,
20220331,Number of Female Long Stay Residents,S12000013,,All Adults,All Sectors,Number,141,
20220331,Number of Female Long Stay Residents,S12000014,,All Adults,All Sectors,Number,609,
20220331,Number of Female Long Stay Residents,S12000017,,All Adults,All Sectors,Number,1134,
20220331,Number of Female Long Stay Residents,S12000018,,All Adults,All Sectors,Number,402,
20220331,Number of Female Long Stay Residents,S12000019,,All Adults,All Sectors,Number,312,
20220331,Number of Female Long Stay Residents,S12000020,,All Adults,All Sectors,Number,361,
20220331,Number of Female Long Stay Residents,S12000021,,All Adults,All Sectors,Number,543,
20220331,Number of Female Long Stay Residents,S12000023,,All Adults,All Sectors,Number,65,
20220331,Number of Female Long Stay Residents,S12000026,,All Adults,All Sectors,Number,411,
20220331,Number of Female Long Stay Residents,S12000027,,All Adults,All Sectors,Number,55,
20220331,Number of Female Long Stay Residents,S12000028,,All Adults,All Sectors,Number,652,
20220331,Number of Female Long Stay Residents,S12000029,,All Adults,All Sectors,Number,1369,
20220331,Number of Female Long Stay Residents,S12000030,,All Adults,All Sectors,Number,267,
20220331,Number of Female Long Stay Residents,S12000033,,All Adults,All Sectors,Number,916,
20220331,Number of Female Long Stay Residents,S12000034,,All Adults,All Sectors,Number,1074,
20220331,Number of Female Long Stay Residents,S12000035,,All Adults,All Sectors,Number,289,
20220331,Number of Female Long Stay Residents,S12000036,,All Adults,All Sectors,Number,1770,
20220331,Number of Female Long Stay Residents,S12000038,,All Adults,All Sectors,Number,741,
20220331,Number of Female Long Stay Residents,S12000039,,All Adults,All Sectors,Number,380,
20220331,Number of Female Long Stay Residents,S12000040,,All Adults,All Sectors,Number,590,
20220331,Number of Female Long Stay Residents,S12000041,,All Adults,All Sectors,Number,703,
20220331,Number of Female Long Stay Residents,S12000042,,All Adults,All Sectors,Number,619,
20220331,Number of Female Long Stay Residents,S12000045,,All Adults,All Sectors,Number,491,
20220331,Number of Female Long Stay Residents,S12000047,,All Adults,All Sectors,Number,1775,
20220331,Number of Female Long Stay Residents,S12000048,,All Adults,All Sectors,Number,809,
20220331,Number of Female Long Stay Residents,S12000049,,All Adults,All Sectors,Number,2255,
20220331,Number of Female Long Stay Residents,S12000050,,All Adults,All Sectors,Number,973,
20220331,Number of Female Long Stay Residents,S92000003,d,All Adults,All Sectors,Number,21681,
20220331,Number of Female Long Stay Residents,S92000003,,Learning Disabilities,All Sectors,Number,485,
20220331,Number of Female Long Stay Residents,S92000003,,Mental Health Problems,All Sectors,Number,297,
20220331,Number of Female Long Stay Residents,S12000005,,Older People Aged 65 and Older,All Sectors,Number,139,
20220331,Number of Female Long Stay Residents,S12000006,,Older People Aged 65 and Older,All Sectors,Number,531,
20220331,Number of Female Long Stay Residents,S12000008,,Older People Aged 65 and Older,All Sectors,Number,479,
20220331,Number of Female Long Stay Residents,S12000010,,Older People Aged 65 and Older,All Sectors,Number,378,
20220331,Number of Female Long Stay Residents,S12000011,,Older People Aged 65 and Older,All Sectors,Number,364,
20220331,Number of Female Long Stay Residents,S12000013,,Older People Aged 65 and Older,All Sectors,Number,135,
20220331,Number of Female Long Stay Residents,S12000014,,Older People Aged 65 and Older,All Sectors,Number,550,
20220331,Number of Female Long Stay Residents,S12000017,,Older People Aged 65 and Older,All Sectors,Number,1039,
20220331,Number of Female Long Stay Residents,S12000018,,Older People Aged 65 and Older,All Sectors,Number,389,
20220331,Number of Female Long Stay Residents,S12000019,,Older People Aged 65 and Older,All Sectors,Number,302,
20220331,Number of Female Long Stay Residents,S12000020,,Older People Aged 65 and Older,All Sectors,Number,357,
20220331,Number of Female Long Stay Residents,S12000021,,Older People Aged 65 and Older,All Sectors,Number,530,
20220331,Number of Female Long Stay Residents,S12000023,,Older People Aged 65 and Older,All Sectors,Number,63,
20220331,Number of Female Long Stay Residents,S12000026,,Older People Aged 65 and Older,All Sectors,Number,399,
20220331,Number of Female Long Stay Residents,S12000027,,Older People Aged 65 and Older,All Sectors,Number,55,
20220331,Number of Female Long Stay Residents,S12000028,,Older People Aged 65 and Older,All Sectors,Number,612,
20220331,Number of Female Long Stay Residents,S12000029,,Older People Aged 65 and Older,All Sectors,Number,1315,
20220331,Number of Female Long Stay Residents,S12000030,,Older People Aged 65 and Older,All Sectors,Number,232,
